RNA_RASMC_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Akap12	64.4122907868976	644.450096606965	257.167790188287	112.233133515215	29.3719736370674
Akap13	7.51411546903206	9.1243002095323	7.83508055490784	9.67193278241179	7.29169991608897
Akap17a	16.3349089171292	22.0892645962256	10.9717166439829	23.694150806832	18.8633417174756
Akap2	26.5283121918299	84.2955293899824	39.6170661338686	21.6408729019978	13.0150565639924
Akap5	1.00817422922501	0.251766722418297	0.508162548088797	0.297150802111547	0.113372776590918
Akap6	2.99778673061359	3.61380369788801	0.568167135441459	5.48492919377623	0.152667688097317
Akap7	8.99079898042804	2.81706900228288	1.933813552836	4.48012049097412	1.87099315961231
Akap8	29.2281845782277	25.9105085563006	22.0011723931091	28.1205800565883	27.0587385877249
Akap8l	34.1218752468288	15.6854421731391	22.3417048242735	38.3364968811294	40.9317154939083
Akap9	6.55045037807579	6.40534209553936	4.87370133867758	8.61908756494783	4.81201454564485
Akip1	28.9550039115658	19.7618555659761	13.7788330730233	17.7569654732495	6.93409564902977
Akirin1	21.9345046759337	49.5812843099822	52.2634603916346	37.9527468262389	44.180203558798
Akirin2	36.4702359160602	48.9907644550487	38.0159134034488	57.7771709224321	49.7925026112215
Akna	3.09853504200671	2.96780303920271	0.989598392692341	4.66796137552706	3.17510791223117
Akr1a1	545.034502276534	666.153299561146	455.614614099868	782.761600604757	445.60188543564
Akr1b1	219.481378083157	246.781711686163	265.128076416504	183.384828954044	226.715700832643
Akr1b8	1.71745749986075	0.56579767821973	0.478174030154076	2.85526684271289	8.08180367226907
Akr1c12l1	0.158239375761464	0.107245559336804	0.0962209424751632	1.58349261905055	0.129935359602755
Akr1c13	1.47765965446346	3.63285917560651	0.270023205235137	22.5147965633665	1.70541205693245
Akr1c14	0.921961237547826	1.25743358073489	0.0922558427111923	0.218225748556141	0.0952947150192738
Akr1c19	0.150062145527889	0.300286780531237	0.0953586101630535	0.613823641267928	0.0916533145570734
Akr1cl	3.96362667982684	3.72833969075005	1.52008285701993	1.35349868061551	0.21485669583873
Akr1e2	4.48758782365347	1.74988730446233	1.97377825781314	5.09418172324714	4.50104467210502
Akr7a2	21.8856122132948	19.0257929223824	32.6521961024307	33.2783867058563	59.1466668947954
Akt1	154.422078839552	174.914428933429	104.252831793689	234.960335311296	124.143673548668
Akt1s1	48.7593493377378	49.3144472390747	26.288612904684	87.6581867979923	87.1561835229687
Akt2	33.9626595773366	43.631307288866	20.8028706018855	50.4584874288327	29.6102927548265
Akt3	36.2792427709355	42.2832606593281	30.2647665568567	52.1123629112091	26.170982741915
Aktip	29.9028670560746	17.9424174269408	24.986618461238	24.9100073111349	27.2431463717881
Alad	17.2508656204461	10.4799060312157	16.4650476453086	26.8480417133026	18.8685869919203
Alas1	14.118734948893	20.5655379398989	31.8691200533412	21.4813069246979	25.6063069219971
Alcam	30.3638956947064	27.7638468156296	44.7749186293501	40.4273068799075	71.5017615878543
Aldh16a1	24.6484906477467	21.0928442299112	17.4730103267009	40.0080422435082	36.3352063489971
Aldh1a2	22.8062905709969	19.4606726491859	11.0753845902709	1.40351302918895	1.56355505271999
Aldh1a3	0.101565163895514	3.80548657069864	0.196662830557543	0.188932608358893	0.19885654238555
Aldh1l2	20.7895103822543	20.9586742754003	5.32497672223889	30.5963838474606	4.65726124848653
Aldh2	164.411944642432	168.750323169255	164.834686236431	192.435832361191	209.410863494625
Aldh3a1	0.0998003969451716	0.164667605168099	0.423683690408819	0.827419834484968	0.271292640667816
Aldh3a2	27.7924967641027	22.4100847305505	31.6786060781209	33.4524256441464	26.9085009560412
Aldh3b1	2.48771662167648	2.76470812037448	1.16947167229728	9.85120789430293	2.18495618117023
Aldh4a1	11.920327168858	9.19110262791918	10.0481281144164	15.7299113915692	10.1355944624482
Aldh5a1	0.757059849793642	0.708597839644809	0.669316072196687	1.99782653192818	1.14700678186528
Aldh6a1	44.8150800862396	32.3590896409435	36.373851589354	41.3626390940263	31.4847701271126
Aldh7a1	78.0775237229982	92.4307975073756	78.8904551420323	129.317679300782	56.1656013233549
Aldh9a1	62.0405936288619	76.2977445486478	79.1711091573404	108.705721344834	63.7113215503382
Aldoa	624.877460325845	866.260381750695	725.29655600314	1406.18796000703	1143.62341705123
Aldoart2	0.404583773684373	1.25368839416323	1.19159265205269	1.25455894498654	0.863033496388699
Aldoc	2.21540864495918	0.214297313593031	0.869389206659181	2.66064523747255	0.220017702131879
Alg1	10.0076064458977	5.94858810950901	5.53558655796257	18.0578237775264	18.8581824222001
Alg10	8.26858836757441	14.074038867706	9.41887508331718	10.1359354118081	9.5135397168634
Alg11	19.4539431553131	12.3573548549215	13.6907738479289	17.9899321223507	15.6328276684304
Alg12	7.76465871465648	9.98997922615449	3.80211578586837	12.0197609278117	8.37700877296317
Alg13	6.34745503574105	8.46921833847102	5.02247492080619	6.30758521359418	4.84521591687307
Alg14	25.1982243173473	21.1015843192283	13.6727734302936	29.5957526660321	21.2145587334546
Alg2	10.3824003694215	19.7978263793763	17.8761224288127	27.9165597136458	25.7403161917447
Alg3	18.5110241657449	16.5541906568417	9.13482002006779	22.8732402816005	20.3107475514311
Alg5	29.8500574477194	35.5524351359835	26.1681745165453	50.7149629194158	43.280238726648
Alg6	4.19225354828992	2.01550952673169	1.34467163006432	2.98249131482772	1.11544437240313
Alg8	6.06140147945013	4.69232956989282	4.1469000716835	7.03704869735124	6.20023068803907
Alg9	13.4033610902858	13.0284638109784	4.81133603544165	19.4252981246849	9.87105226136129
Alkbh1	7.21904693426663	18.1383349401445	9.16312955876761	9.17838653383971	7.79258598129583
Alkbh2	4.40705847218641	1.13584619541908	1.76583766895775	4.38488211827654	2.92785296043127
Alkbh3	23.599178906532	38.0074908665198	15.9031817999527	20.8045383488141	17.1985516918385
Alkbh4	3.14539161654916	3.74392855480949	1.27978299458883	2.38535434673094	2.37183577318948
Alkbh5	10.5718419149806	8.67349080814054	15.4162887333522	16.3942738708457	21.5779348027878
Alkbh6	1.06878837940727	1.56230929098157	0.0896025837115171	0.32484670544079	0.13208615376234
Alkbh7	15.7319750262021	10.6047132310893	18.5709328320041	17.6364389835351	19.8193743597961
Alkbh8	3.21693101778254	2.59534508906929	1.26008709576418	5.54087639963965	2.62226214413857
Alms1	1.6236147508441	0.60741940685052	0.633175097146085	2.39809162215025	0.715667047694801
Alox5	0.136871084007773	0.112983354814238	0.093961499428487	0.454999813526996	0.0918523445732315
Aloxe3	0.145596741650264	0.229325698899321	0.309648984150338	0.615728338025813	0.411926679746147
Als2	5.69159412646606	4.30424187090915	9.2228722469383	7.21253626847717	11.3592601424125
Alyref	50.2098725974312	136.127935369188	171.121653494327	69.9351164830043	89.2741004001584
Amacr	4.33376593319098	1.95557608954346	4.26754207097065	8.64471137584524	10.81554540086
Ambra1	10.6179431566084	9.01046766514828	8.85318704553848	11.3032801183991	8.54017645305415
Amd1	36.6050735185178	152.736085664936	165.86101608868	81.2119256526655	121.214302999625
Amdhd2	9.61957552493377	11.1970653194376	5.07952440717288	34.6438572952491	40.8730136498889
Amer1	5.22974661439556	4.64913906556152	4.86561240400335	5.74250444901182	1.69519723153402
Amh	0.298864310828905	2.43224310855976	2.23970521400235	0.15523961793499	0.261422784584738
Amigo1	0.896982603110193	0.158629314792007	0.477687404628753	1.22642616417124	0.5876686759963
Amigo2	0.511592442276522	2.49312917524978	0.496298647197855	1.37295511043605	0.244171594463494
Amigo3	3.52115245832306	14.9991513790118	4.479870257362	4.40379424781702	2.44033431730479
Ammecr1l	17.3224691463632	23.3360369718345	13.5322668891228	18.2704216270484	13.691490312606
Amn1	12.5415046994959	13.9265095013067	5.79749524376513	14.2220406226189	9.66017493231946
Amotl2	154.949685180407	131.933828458911	80.0059519463494	40.2416190464573	17.1588645179997
Ampd1	0.099398023664524	1.69748465305325	0.245644148924329	0.222557228158811	0.127503380421598
Ampd2	17.1370950241022	17.1365660152396	8.4215608892514	35.2591068656452	15.0413243943964
Ampd3	0.295679759342988	0.109103775942891	0.0923903820030272	1.06281156670222	0.165968938015028
Amph	1.64558707467796	1.97027114525804	1.73127107383442	7.14437371124212	2.3131775964899
Amt	2.31132249779107	1.25089190740979	0.499509967941378	3.02585750196986	0.56601633890444
Amz1	1.56207236095589	2.30755340021677	0.326299346913301	0.774088630907308	0.33954567869538
Amz2	14.5521182621505	11.6564896343852	6.12688503208749	24.1241727492999	18.500578921118
Anapc1	13.8534953393644	8.75180688171389	4.16955162287699	16.0044214826307	7.05416049305475
Anapc10	10.9073730231176	15.1412751281583	14.9171965787851	15.9268840748546	11.2543213410059
Anapc11	14.6035374841705	13.4677037624895	11.7916803114425	21.3243983779387	13.100637976978
Anapc13	66.098208982174	58.6391215928803	44.1431789901922	91.780324450552	57.4464940812128
Anapc15	35.9140046420121	34.980260128588	13.6252857111708	36.3745466166765	19.0205445501528
Anapc2	56.7513896659643	49.2827928040903	39.6148928122315	62.8053849061269	41.8840533962487
Anapc4	32.7073655457977	23.3980534334262	16.1853278958145	38.6763289287531	22.0143702699023
Anapc5	154.351511021675	160.082083069577	150.042562091844	184.279629869348	129.618211212867
Anapc7	15.0833169725579	15.9790318410031	9.88982610945093	18.6268442037522	17.073646734203
Ang	1.52936389214297	1.79026714371333	0.416497010539846	2.17788629203212	1.26682085547084
Angel1	2.79108122268644	0.75268351510839	1.78279499846169	5.33150515564111	3.55115565928395
Angel2	10.2163150163984	6.63106884574452	7.47071502813238	12.3430110662474	11.5753452460694
Angpt2	2.09586173833412	1.37663356542716	0.131194794998585	1.21829943410103	0.205935427963202
Angptl1	0.449459284541316	0.216949949949515	0.136224488265131	3.59408244279617	0.270982382813532
Angptl2	23.6815168926459	17.6137543458326	8.58654198020969	17.687447342269	7.35676913662168
Angptl4	0.153575830794979	0.108201280297729	0.666131124362186	0.237699529547515	0.15672332548293
Angptl6	0.422371699936125	0.536015767573542	0.948543174996747	0.470351267516471	0.526252847242216
Ank3	0.343379244320397	0.547972406466788	0.172241841215714	1.33254651303373	0.15234281260588
Ankfy1	12.2974360781192	12.0935839839735	7.40990646642955	14.6550851841328	11.5445823157051
Ankh	6.88093433817673	22.7118519231982	6.27245975125265	303.28602787362	64.5494872380058
Ankhd1	8.08120281441045	8.02301899495621	6.9747068561185	10.717198085054	8.69842793636661
Ankib1	10.7762103550429	9.59504927520403	11.522130779551	13.3695509022365	10.7191039482962
Ankle2	14.980158045537	11.8965724834309	13.4948915772541	16.7245861317021	16.0499874993834
Ankmy2	23.459098578565	11.1828474947687	6.37928026695386	27.6059981220179	15.9494711275433
Ankra2	0.126495428003028	0.689304129329634	0.38650473252948	0.218267563740486	0.255690320901065
Ankrd1	48.2202293185056	10.4913279116172	7.38437734116117	10.6051526708042	2.42202652721249
Ankrd10	17.724135588633	9.0679882315557	14.2418434746685	14.5709508190864	8.6964886936583
Ankrd12	5.93467421208845	6.88724803887584	4.27287033956728	6.34194440564379	3.95220904797528
Ankrd13a	35.3720153261139	49.5120282873269	75.2254338192102	43.5179137599119	45.0502105565625
Ankrd13c	15.7059796806679	21.5226525975636	15.237642851568	17.3311422100919	15.0867786714524
Ankrd13d	4.26474616695746	3.23538627583882	2.63810021896669	9.94898272529088	1.3472369277206
Ankrd16	5.99937296666703	2.19500234061345	2.33940842930868	7.52284090917906	4.97943187663018
Ankrd17	15.6217634179688	21.7649027820199	18.5191903417098	20.4893981156203	15.2832955736586
Ankrd2	0.104058270445832	1.11206122283809	1.25398053072315	0.631925527112767	0.320080169110363
Ankrd23	0.523484060476471	0.765177299992217	0.340250169425732	0.27220945994403	0.401989580096226
Ankrd27	8.61540881147064	9.55359658910637	7.87695661280863	11.0488110077554	5.63989923841901
Ankrd29	2.57571559763672	1.92087042831682	1.67615193519037	3.43726096004354	0.299554764300463
Ankrd32	4.40355352681885	2.85822953312519	2.04749172598305	3.29145736460401	2.16315556154495
Ankrd34a	2.79004888439713	1.04479124472919	0.823705505131659	9.68113401973557	1.51554279225779
Ankrd37	7.31140980055693	3.30310960031541	4.01111277581071	5.7668984475532	5.49250129597549
Ankrd39	2.86201178208401	2.45850989265261	0.788609684641857	3.51659197007353	1.38743906153075
Ankrd40	27.4112083716609	18.4677916155469	15.2479302680632	33.6811987657214	19.3040102863681
Ankrd42	4.39870510845722	2.71789729490114	2.78022674254489	4.93673791794654	3.82612027605181
Ankrd44	1.27270748605282	1.78878305623025	0.59443100577256	1.92281008266062	0.304829696585494
Ankrd46	23.6623593673833	13.9855797374418	12.5741309582809	37.8331818963853	29.8286634961608
Ankrd49	10.2647739180081	9.99362633430794	7.95809195921309	11.3539016674568	11.6042984328979
Ankrd50	20.745273204219	25.0563872676894	24.3568010023299	17.2102307337049	11.83026756571
Ankrd52	18.4943671949977	39.1586537303418	25.9109849008919	25.5477724280946	19.3229534139564
Ankrd54	8.80886293759034	7.49827876114752	10.2650529203971	16.5218205485056	8.91879183137445
Ankrd6	0.37356977558841	1.0984982608198	0.15585388724447	2.28894202524802	0.703920709715006
Ankrd61	1.68196921835148	0.628257192591696	0.810361168631771	0.52547635917911	0.334201460667196
Ankrd9	4.83068201652863	4.60411568112196	6.6694227551643	7.79144874510222	5.06855067431983
Anks1a	4.08590230978012	4.83895169143973	4.39335157212907	7.46872209867409	4.66813808475495
Anks1b	1.18782368243114	1.31809163719771	0.351225733475125	0.621501286293476	0.0973342338156784
Anks3	12.5770307533007	6.7908939133981	11.9482858597142	16.3831006015793	14.763228540226
Anks4b	0.444881809373197	2.45499167454608	0.843726665750783	0.858946702367168	0.16180603344902
Anks6	4.09426873492658	4.49517963281024	6.07777526372098	9.66831473240726	7.66452112765914
Ankzf1	29.3293186253802	16.1694818787011	14.6182103530656	56.8113429456954	20.3512992821076
Ano1	5.56400294050151	31.9906881076039	2.14742972628361	115.319655119346	6.38401991583126
Ano6	35.376402252757	55.198943643401	35.6027676306696	59.4882137448068	35.6708883346668
Ano7	0.0961551871083492	0.867264596824088	0.0903703186480044	0.279623502511027	0.0997580455900553
Anp32a	190.829316390423	162.476354299076	64.521131651033	227.955436515998	80.0950550296138
Anp32b	150.513950541134	176.338149984998	69.0367031263783	169.477510021946	96.4727340523403
Anp32e	46.7360037797545	83.2745618510002	54.9108703872913	82.7958311697858	48.5402011840364
Anpep	2.53959123523008	2.17616480878422	1.14431080853717	4.06029521819693	0.313333178399137
Antxr1	255.485193135631	252.369253833683	136.857232194159	182.070717775878	20.3000514775197
Anxa1	904.169450343743	1085.32428625766	1281.1401986899	1088.93049315635	1284.4114167418
Anxa10	0.121503448999475	0.105546722760712	0.126237357572932	5.05685652241603	0.208467689289229
Anxa11	108.208753856393	122.433415804614	109.115360473138	151.268932784382	104.653663114933
Anxa2	1105.5979207346	1587.54857128937	1827.19451609254	2149.50163106655	3560.86165068947
Anxa3	15.7841530778011	48.6848246196805	11.1701511159571	12.4466585126212	9.39974843924942
Anxa4	126.291714368215	141.15622531967	106.175068574758	186.469210961971	183.440633655893
Anxa5	601.71175140938	1030.7978400686	698.179369081774	1388.31681695248	775.55035730418
Anxa6	301.657717903309	381.089336172182	236.198297546403	423.331361519305	130.514905029234
Anxa7	113.843318502622	144.482376550185	54.5332624363638	192.367439884826	83.0548053087562
Aoc2-ps1	1.83764542130143	5.47101468268923	3.07898360496618	2.11664471269042	1.62913869847297
Aoc3	13.8680789551928	13.3886941961118	9.8223071786849	2.75240806671002	0.421285129248551
Aox1	6.69315258102035	6.37364753170365	3.95543282340739	5.64854737385145	0.644712486908066
Ap1ar	19.6972889145985	20.6303968678693	24.7478243107898	21.9356937259365	22.2867436509801
Ap1b1	18.1518454302682	20.4554394009865	16.970263652056	29.2403104500595	24.6067512109698
Ap1g1	21.7462292052389	37.1536132466148	20.60611493813	32.7817123743608	23.7151368596206
Ap1m1	34.2023148542664	38.9595752937595	26.4763443042894	59.92664212161	59.5238163128635
Ap1s1	59.2483910571466	66.0049548763939	27.3730319779827	125.795334628966	57.2300684866625
Ap1s2	18.402302396657	12.216301912638	32.1622903477219	28.7529878020118	27.6406713477236
Ap1s3	4.24856771754124	4.3192607396602	4.2019362160015	4.04236355308592	8.06817300455491
Ap2a1	47.5701023916882	58.4124926988091	39.2067914336652	88.0966874845833	66.0939708998505
Ap2a2	50.660760388878	58.6629728805349	50.4231706309456	66.1707126525495	63.3063089252522
Ap2b1	47.4028037662103	46.5936086967934	36.3527441425146	64.5054677192042	42.5992815174335
Ap2m1	193.148632567442	262.236089113918	183.156052948866	311.111995529461	236.399871565427
Ap2s1	142.745533696343	152.708790796145	107.69124852483	237.688703965767	172.706750858831
Ap3b1	30.3254941143349	32.4891069399544	25.0728132402519	50.6664432977416	37.0452200692425
Ap3d1	45.952440592652	70.658872631584	67.9638563828394	86.9393629752007	147.580337531249
Ap3m1	14.4801627697466	9.86108834804231	7.11512129102381	21.4300705969774	16.4561800349671
Ap3m2	4.78345989292565	2.5918248269826	3.43473227952327	7.05288350563416	8.17379099971556
Ap3s1	46.0426152503502	52.0521732203177	71.0776414579711	96.0137588296178	64.0300996968341
