RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Alg6	2.01550952673169	2.98249131482772	0.565373334314355	0.425636771664718
Alg8	4.69232956989282	7.03704869735124	0.584666150820004	0.192883927324526
Alg9	13.0284638109784	19.4252981246849	0.576269754742129	0.0512003797012762
Alkbh1	18.1383349401445	9.17838653383971	-0.982729555607664	0.0239827745710914
Alkbh2	1.13584619541908	4.38488211827654	1.94877056507409	0.0238570793746981
Alkbh3	38.0074908665198	20.8045383488141	-0.869385510772106	0.0220875548938875
Alkbh4	3.74392855480949	2.38535434673094	-0.650349308395007	0.321894149747715
Alkbh5	8.67349080814054	16.3942738708457	0.918507348865514	0.00394284471058196
Alkbh6	1.56230929098157	0.32484670544079	-2.26584911393828	0.488979153804221
Alkbh7	10.6047132310893	17.6364389835351	0.733853683674866	0.0722171474533534
Alkbh8	2.59534508906929	5.54087639963965	1.09418780646128	0.0560796780536923
Alms1	0.60741940685052	2.39809162215025	1.98112187182295	0.132138438889635
Alox5	0.112983354814238	0.454999813526996	2.00975570969118	0.413790412269845
Aloxe3	0.229325698899321	0.615728338025813	1.42489593153361	0.231034954372853
Als2	4.30424187090915	7.21253626847717	0.744747517994435	0.0464787826926442
Alyref	136.127935369188	69.9351164830043	-0.960874196213995	0.00288491628804432
Amacr	1.95557608954346	8.64471137584524	2.14422412587334	0.0288880826457361
Ambra1	9.01046766514828	11.3032801183991	0.32706759909583	0.0703747162410927
Amd1	152.736085664936	81.2119256526655	-0.911277453592296	0.00273223432851606
Amdhd2	11.1970653194376	34.6438572952491	1.62947891017188	0.000862594386261432
Amer1	4.64913906556152	5.74250444901182	0.304716488777442	0.470168696525524
Amh	2.43224310855976	0.15523961793499	-3.96971874414267	0.0349218226410621
Amigo1	0.158629314792007	1.22642616417124	2.95072906872104	0.147362767708493
Amigo2	2.49312917524978	1.37295511043605	-0.860673177894846	0.562306209666257
Amigo3	14.9991513790118	4.40379424781702	-1.76806190771459	0.0167022267397809
Ammecr1l	23.3360369718345	18.2704216270484	-0.35304964958161	0.0679057366457242
Amn1	13.9265095013067	14.2220406226189	0.0302947717053734	0.95875421101697
Amotl2	131.933828458911	40.2416190464573	-1.7130542703006	0.0379881668541573
Ampd1	1.69748465305325	0.222557228158811	-2.93115026897557	0.237456706826936
Ampd2	17.1365660152396	35.2591068656452	1.04091789305008	0.0154724529657802
Ampd3	0.109103775942891	1.06281156670222	3.28411289656661	0.0918763653357505
Amph	1.97027114525804	7.14437371124212	1.85841336309544	0.113636268978783
Amt	1.25089190740979	3.02585750196986	1.27438691955846	0.202748848817999
Amz1	2.30755340021677	0.774088630907308	-1.57579336902044	0.498204075690003
Amz2	11.6564896343852	24.1241727492999	1.04934608662249	0.00197109331839977
Anapc1	8.75180688171389	16.0044214826307	0.870817719293771	0.0508626468270623
Anapc10	15.1412751281583	15.9268840748546	0.072977339014929	0.792242530914136
Anapc11	13.4677037624895	21.3243983779387	0.663001146674658	0.00886928952968344
Anapc13	58.6391215928803	91.780324450552	0.646321414565679	0.0103594552957499
Anapc15	34.980260128588	36.3745466166765	0.0563882481328861	0.756801284256332
Anapc2	49.2827928040903	62.8053849061269	0.349804246097767	0.0623043206907046
Anapc4	23.3980534334262	38.6763289287531	0.725062351990863	0.0144508736249394
Anapc5	160.082083069577	184.279629869348	0.203084759804505	0.154605448940009
Anapc7	15.9790318410031	18.6268442037522	0.221203271803851	0.447952009097728
Ang	1.79026714371333	2.17788629203212	0.282753750017992	0.799993039629014
Angel1	0.75268351510839	5.33150515564111	2.82442760295518	0.0758650061759052
Angel2	6.63106884574452	12.3430110662474	0.896381042882794	0.00664868547075269
Angpt2	1.37663356542716	1.21829943410103	-0.17627582868317	0.813672616466602
Angptl1	0.216949949949515	3.59408244279617	4.05018934402523	0.112263177353213
Angptl2	17.6137543458326	17.687447342269	0.00602340259599866	0.979380654221693
Angptl4	0.108201280297729	0.237699529547515	1.13542147787999	0.237613190906405
Angptl6	0.536015767573542	0.470351267516471	-0.188536847825425	0.849062129653813
Ank3	0.547972406466788	1.33254651303373	1.2820107394614	0.368889777857405
Ankfy1	12.0935839839735	14.6550851841328	0.277159497224037	0.136291384817637
Ankh	22.7118519231982	303.28602787362	3.73916178254296	0.0106451731495397
Ankhd1	8.02301899495621	10.717198085054	0.417710657425738	0.158420510035847
Ankib1	9.59504927520403	13.3695509022365	0.478588884061925	0.0986483841283099
Ankle2	11.8965724834309	16.7245861317021	0.491424531103016	0.0053897410190963
Ankmy2	11.1828474947687	27.6059981220179	1.30369417491993	0.00143240450882831
Ankra2	0.689304129329634	0.218267563740486	-1.65904290737703	0.301082449703214
Ankrd1	10.4913279116172	10.6051526708042	0.01556809520567	0.953389281262369
Ankrd10	9.0679882315557	14.5709508190864	0.684240598854868	0.0234037108944553
Ankrd12	6.88724803887584	6.34194440564379	-0.119002404869802	0.672342856958705
Ankrd13a	49.5120282873269	43.5179137599119	-0.186169655568211	0.337106800496741
Ankrd13c	21.5226525975636	17.3311422100919	-0.312489157821431	0.0286774162013413
Ankrd13d	3.23538627583882	9.94898272529088	1.62061105167052	0.00191273378293029
Ankrd16	2.19500234061345	7.52284090917906	1.77705510283731	0.0612452804819558
Ankrd17	21.7649027820199	20.4893981156203	-0.0871259707889525	0.701090721976017
Ankrd2	1.11206122283809	0.631925527112767	-0.815409764764249	0.617382482318978
Ankrd23	0.765177299992217	0.27220945994403	-1.4910768699495	0.295694320025556
Ankrd27	9.55359658910637	11.0488110077554	0.209775261821452	0.291242660409794
Ankrd29	1.92087042831682	3.43726096004354	0.839499180849409	0.252032032366584
Ankrd32	2.85822953312519	3.29145736460401	0.203604731918273	0.291451490992369
Ankrd34a	1.04479124472919	9.68113401973557	3.21196133810417	0.0117130287475146
Ankrd37	3.30310960031541	5.7668984475532	0.803970777008145	0.274370602574195
Ankrd39	2.45850989265261	3.51659197007353	0.51639378852123	0.278102117117242
Ankrd40	18.4677916155469	33.6811987657214	0.866932128357828	0.0171309181358438
Ankrd42	2.71789729490114	4.93673791794654	0.861067117227976	0.061426695415629
Ankrd44	1.78878305623025	1.92281008266062	0.104237845869312	0.863214637346583
Ankrd46	13.9855797374418	37.8331818963853	1.43571205854933	0.00877876361574576
Ankrd49	9.99362633430794	11.3539016674568	0.184107970805747	0.615230445514884
Ankrd50	25.0563872676894	17.2102307337049	-0.541911976591079	0.22919350767122
Ankrd52	39.1586537303418	25.5477724280946	-0.616133661531753	0.0720452488149259
Ankrd54	7.49827876114752	16.5218205485056	1.13974130052297	0.0733814985090656
Ankrd6	1.0984982608198	2.28894202524802	1.05914833686773	0.353170390952057
Ankrd61	0.628257192591696	0.52547635917911	-0.257729423082579	0.746663945102235
Ankrd9	4.60411568112196	7.79144874510222	0.758967526034547	0.381773802244085
Anks1a	4.83895169143973	7.46872209867409	0.626166881960898	0.00259567238402618
Anks1b	1.31809163719771	0.621501286293476	-1.08462139151175	0.420687431095285
Anks3	6.7908939133981	16.3831006015793	1.27053502165685	0.000433899024142559
Anks4b	2.45499167454608	0.858946702367168	-1.51507761198703	0.535541457790078
Anks6	4.49517963281024	9.66831473240726	1.10488566915454	0.025917902072674
Ankzf1	16.1694818787011	56.8113429456954	1.81290555575896	0.00116527929764659
Ano1	31.9906881076039	115.319655119346	1.84991449763214	0.00337177800286592
Ano6	55.198943643401	59.4882137448068	0.10796320103538	0.50867659655528
Ano7	0.867264596824088	0.279623502511027	-1.63298659240854	0.517319482207838
Anp32a	162.476354299076	227.955436515998	0.488522043072996	0.0100321508443017
Anp32b	176.338149984998	169.477510021946	-0.0572507913962874	0.706416485772696
Anp32e	83.2745618510002	82.7958311697858	-0.00831772937099643	0.928527297868794
Anpep	2.17616480878422	4.06029521819693	0.899796806287643	0.0957586411691427
Antxr1	252.369253833683	182.070717775878	-0.471037243387349	0.128499219038783
Anxa1	1085.32428625766	1088.93049315635	0.00478569634906424	0.967383971909612
Anxa10	0.105546722760712	5.05685652241603	5.58228715700545	0.122687839876251
Anxa11	122.433415804614	151.268932784382	0.305118353913555	0.0661043282529878
Anxa2	1587.54857128937	2149.50163106655	0.43720147302153	0.0457762241626319
Anxa3	48.6848246196805	12.4466585126212	-1.9677136631326	0.000421148441531559
Anxa4	141.15622531967	186.469210961971	0.401644681788593	0.0208901492306598
Anxa5	1030.7978400686	1388.31681695248	0.429575412376293	0.0117461065541536
Anxa6	381.089336172182	423.331361519305	0.15165813280397	0.334549934442559
Anxa7	144.482376550185	192.367439884826	0.412971100577977	0.0169220033316468
Aoc2-ps1	5.47101468268923	2.11664471269042	-1.37002930000518	0.250840539713341
Aoc3	13.3886941961118	2.75240806671002	-2.28224897879319	0.0194837669802904
Aox1	6.37364753170365	5.64854737385145	-0.174239338925292	0.485323153175169
Ap1ar	20.6303968678693	21.9356937259365	0.0885087582616417	0.386757753465658
Ap1b1	20.4554394009865	29.2403104500595	0.515474100817071	0.036520456969926
Ap1g1	37.1536132466148	32.7817123743608	-0.180611305388604	0.340135743296939
Ap1m1	38.9595752937595	59.92664212161	0.621219587034337	0.0241215736796584
Ap1s1	66.0049548763939	125.795334628966	0.930432183744991	0.00647851016967231
Ap1s2	12.216301912638	28.7529878020118	1.23490425592506	0.00870456820836452
Ap1s3	4.3192607396602	4.04236355308592	-0.0955853325156865	0.76780490122912
Ap2a1	58.4124926988091	88.0966874845833	0.592810821760061	0.0165264921393963
Ap2a2	58.6629728805349	66.1707126525495	0.173742632508997	0.396880980754213
Ap2b1	46.5936086967934	64.5054677192042	0.469289381643969	0.088118998489455
Ap2m1	262.236089113918	311.111995529461	0.246567777941363	0.0749374586611431
Ap2s1	152.708790796145	237.688703965767	0.638290227216706	0.017543671045963
Ap3b1	32.4891069399544	50.6664432977416	0.641074470125222	0.00272307959432489
Ap3d1	70.658872631584	86.9393629752007	0.299138793606632	0.173413806501082
Ap3m1	9.86108834804231	21.4300705969774	1.11981781489743	5.09010244624633e-05
Ap3m2	2.5918248269826	7.05288350563416	1.4442449960805	0.0464314135773635
Ap3s1	52.0521732203177	96.0137588296178	0.883282761252101	0.00259506294384139
Ap3s2	25.4346983575866	51.7945526136609	1.02600238870212	0.00155441531325364
Ap4b1	4.99499611735762	10.7144615742203	1.10100389145239	0.00533962766990467
Ap4e1	3.75085071511174	3.80291296571028	0.0198870770318865	0.953205137549501
Ap4m1	11.3659137153016	14.8995456843332	0.390554672547088	0.565593787318602
Ap4s1	16.5664239269812	16.5027598039562	-0.0055549014327495	0.973575770168317
Ap5b1	11.0827815170577	6.8731371633392	-0.689279353479554	0.159753129981448
Ap5m1	3.49697046744324	7.39894731912244	1.08121441449048	0.0269270241490463
Ap5s1	3.48271226406845	6.78631704056339	0.962417546130195	0.187325360686644
Ap5z1	3.18618167286394	14.0598873753272	2.14168460262234	0.0206797339415146
Apaf1	8.50643831411871	8.30145058884489	-0.0351917412467265	0.827850530281499
Apba1	2.99025143476965	2.94773581782561	-0.0206595653681005	0.943102712634315
Apba3	25.2551926175823	48.1602048219244	0.931261482759327	0.00262172924050548
Apbb1	8.36995439218404	25.9715655393831	1.63364131414194	0.00265317943539795
Apbb3	10.2638579674988	30.0376287640986	1.54919781636462	0.0151970659840539
Apc	6.91829773076615	11.3488403662031	0.714055882366397	0.0106348298364925
Apc2	0.830374380158676	3.31887574964467	1.99886078205298	0.00863775834981825
Apeg3	2.03939194553765	2.5283044049167	0.310031102898624	0.744089690319738
Apeh	29.0190966487754	57.2949641417612	0.981405731288621	0.00164176498549082
Apex1	57.5940201141367	104.918804639935	0.865282343841787	0.000216043298065729
Apex2	5.99122372665458	7.78456967234752	0.377766581749366	0.189711113469435
Aph1a	82.2347525202422	86.8351800943068	0.078531441718388	0.526499590581165
Api5	65.0256646147143	63.3007289297921	-0.0387871268682458	0.705610206689018
Apip	8.15514511453671	15.006520238796	0.879807024947398	0.0760652464023683
Apitd1	16.2220090856512	11.8422991610402	-0.454003302693892	0.563709492611315
Aplf	4.51757161892958	7.35405830705833	0.702993142162247	0.191095189680455
Aplp1	56.0641728664032	68.202887496279	0.282753691307784	0.208449015339337
Aplp2	194.538488735563	378.552762704039	0.960438781695892	0.00301811396168106
Apmap	19.2997261176378	14.7846063645985	-0.384484541680186	0.216691653127959
Apoa1	2.80639693831621	1.25063385905698	-1.16605959724576	0.523884534297137
Apoa1bp	29.4278230345088	48.1242546662621	0.709583376061204	0.0629458434412144
Apobec3b	1.90621487468327	5.90555076511524	1.63136086127417	0.0163111698322135
Apoc3	0.818779476878624	0.32108068935032	-1.35053904079201	0.284669347419362
Apoe	9.0580683953709	1.38118811999852	-2.71329360256749	0.00175645827897879
Apoh	0.374823885579551	0.146682591876233	-1.35351522763071	0.169264896725546
Apol9a	28.079583327122	6.32377688516016	-2.15066315496251	0.000110770066103286
Apold1	0.522975295540345	0.424380029985273	-0.301386028559432	0.679700473446174
Apom	0.71126883435224	1.58357656260262	1.15471976482105	0.0787444955058896
Apoo	16.7689395580128	26.8784121675985	0.680656455982369	0.0457988646274816
Apool	15.082820266839	26.963910118428	0.838123504568828	0.0507834227178269
App	377.584235972794	332.347200048865	-0.18410733431472	0.354690642062598
Appbp2	20.0230296020221	15.0455327083529	-0.412325090693027	0.0450463794364832
Appl2	8.35973693398022	20.0434887673691	1.26160419663269	0.00335135323796223
Aprt	373.695967904962	626.742234169673	0.746007217591969	0.0358671014551103
Aptr	1.17768951148498	3.38934049988846	1.52504534594241	0.0753752600385104
Aptx	4.67231365736314	6.632159592284	0.505341596279153	0.228442259238939
Aqp1	91.7171870207276	422.030710145731	2.20208397110646	0.00146475160356577
Aqp11	0.534070690508372	0.74258182645791	0.475519295763844	0.645764516913146
Aqr	15.9337306068074	25.3458473553787	0.669665308069636	0.00869252680982001
Araf	42.9838814244705	61.1061353305226	0.507521477042135	0.00147352535660648
Arap2	1.37264291976064	4.4029520396021	1.68151475874963	0.00486799917635883
Arc	61.8627928160173	3.59339061737443	-4.10565428955952	0.00548720670565709
Arcn1	148.219676317478	152.148588156359	0.0377439669710989	0.779391754900346
Areg	10.0807128056337	0.76228151859429	-3.7251299463584	0.00665398987781446
Arel1	6.56653024537375	12.9945161973331	0.984699764480341	0.00492009629551209
Arf1	465.466686842834	613.663259128941	0.39876929120184	0.0910559887911013
Arf2	46.0960093849411	17.5629815212314	-1.39210407934011	0.0226319735031813
Arf3	81.3968058720017	105.421012254289	0.373118362746205	0.0398745874911166
Arf4	598.560243850688	483.190890873809	-0.308903201550755	0.0833848039910601
Arf5	245.30911308454	286.053703827861	0.221685194395399	0.156456624174313
Arf6	151.277847402895	108.87845340636	-0.474482260876897	0.156162206217966
Arfgap1	78.1137160433871	74.4155878250487	-0.0699710403054896	0.684137569402225
Arfgap2	40.3486010946635	41.9718885756097	0.0569047250413046	0.696496331233259
Arfgap3	54.4296245277295	61.0776373767233	0.166252172513063	0.133957791392599
Arfgef1	18.0658157370556	19.433684987241	0.105297089458956	0.694617475162906
Arfgef2	9.04928286396069	13.6624335098745	0.594339103453339	0.0120969383544338
Arfip1	60.7227183985947	64.3190773739686	0.0830103339893603	0.451882837678176
Arfip2	49.563526287597	59.5009563739139	0.263634023105481	0.0719695811527801
Arfrp1	34.5615826833684	42.6389948992015	0.303004146253811	0.111111287856768
Arg1	12.542539591485	8.02848552172815	-0.643629720820381	0.245009461727982
Arg2	0.775455277530632	0.809827684394999	0.0625713833788545	0.947763373523876
Arglu1	68.7711864452983	73.4515215582497	0.0949881414318516	0.447825311456372
Arhgap1	73.6231636282561	87.7145387765409	0.252656246240363	0.199693514025196
Arhgap10	6.73855384000362	15.2513720049855	1.178428119382	0.000224723894614975
Arhgap11a	11.8283696303796	6.24567271253477	-0.921322356794446	0.0235368768456945
Arhgap12	4.00583239029604	5.40042258764909	0.430970245795726	0.273997171779572
Arhgap17	47.4583660579477	42.7978234971809	-0.14912500132297	0.462429850384049
Arhgap18	1.84702220924127	17.1951449882476	3.21872816161141	0.00711817781432295
Arhgap21	29.7077453706837	23.5970638765242	-0.332231758102626	0.199375697167956
Arhgap22	8.49507371995444	58.4334637325466	2.7820964375293	0.00210748855126315
Arhgap24	6.48232388777846	9.16881427791383	0.500224068453009	0.286255362096149
Arhgap27	0.714567336786799	0.628865883372905	-0.184317599145266	0.905356278881024
Arhgap28	1.62258640796179	1.05634255922538	-0.619217549162137	0.61538888937385
Arhgap29	4.31287895141439	9.67352107533181	1.16538988856521	0.0157918580665083
Arhgap31	6.48014707546095	7.82701158463453	0.272435022844973	0.285083711283304
Arhgap35	15.2443893653967	27.4100925987024	0.846428839578925	0.0089768310944879
Arhgap39	2.25187708907737	3.77799275362382	0.746491849520869	0.29064578733924
Arhgap4	3.08098655165784	2.44368630859147	-0.334333284106706	0.561548075912133
Arhgap5	19.1395434543222	24.6807909315214	0.366832211605662	0.161582534672644
Arhgdia	568.275450893361	594.361242630516	0.0647496497435854	0.685916321127742
Arhgef1	52.7058217229688	84.5189803174903	0.681313035606422	0.00544006190476769
Arhgef11	16.5624556388689	20.1796405477318	0.284983886062437	0.395722673071857
Arhgef12	18.3612095084487	32.9099375793663	0.841862193518331	0.0111268258628188
Arhgef18	4.59679467569543	9.77727839755728	1.0888047056211	0.00251613966429871
