brd4_unstim	brd4_2	brd4_24	h3k27ac_unstim	h3k27ac_2h	h3k27ac_24h	rna_unstim	rna_2h	rna_24h	brd4_log2_2_v_0	brd4_log2_24_v_0	h3k27ac_log2_2_v_0	h3k27ac_log2_24_v_0	rna_log2_2_v_0	rna_log2_24_v_0
C8g	5550.9215	6620.5437	6863.96945	20041.17805	30791.5456	21648.1459	3.21632300848095	1.83757851129048	4.06014779381772	0.254222409635329	0.306315840792626	0.619566971370837	0.111276152890067	-0.807606409588881	0.33611994345469
Ankrd27	1445.3468	1724.35025	2145.7898	3700.9409	7472.2322	4597.45225	8.61540881147064	9.55359658910637	11.0488110077554	0.254637146397052	0.570093059671812	1.01364719001502	0.312942493062417	0.149124703062472	0.358899964883922
Ago4	518.77205	618.9182	698.03945	1020.08125	1681.89785	1690.2016	1.13264700245205	0.875618039645265	0.716954503689972	0.254647993398953	0.428207819996434	0.721406018046283	0.728511267068734	-0.371324722360948	-0.65974482818683
Ifnlr1	2682.14485	3200.0432	4129.8456	9891.09165	15183.26025	14585.87255	1.91164258688682	3.26522926667058	4.65164829159714	0.254704228859456	0.622700692995107	0.618279948241332	0.560370032328668	0.772371480643978	1.28292920671078
Fam83d	1752.62085	2091.12285	2665.53375	3584.3711	6518.54765	5292.9947	8.75931417316458	11.4841771828431	7.91715248701034	0.254763893278517	0.604910521992942	0.862830552517837	0.562364197974153	0.390757673488527	-0.145836277307213
Traf2	6972.44695	8320.13705	8790.2291	24177.1605	34347.61285	26280.50155	12.5040538537244	15.1601709098302	16.8496746029341	0.25494224023492	0.334235714340339	0.506565019185723	0.12034799260541	0.277890120971042	0.430324833670587
Scyl2	2013.194	2402.4584	2533.6847	3318.0685	6377.8733	4964.35425	11.3495172227942	15.1685134703256	16.675648841863	0.255025246856274	0.331750798731433	0.942731767557916	0.58126239764564	0.418448776390534	0.555111966558058
Dnajb6	5003.35375	5972.01715	8277.8417	12510.1634	17604.1497	14631.10815	19.821428466407	27.0962843078485	35.4075407713284	0.255322850311179	0.72635920148813	0.492814911894483	0.225938409122808	0.45103409285784	0.836995708260281
Slc39a6	2848.2616	3400.07845	3381.95475	6520.1479	10488.5959	7080.46845	22.6432346787616	39.95412253446	45.9592822531861	0.25548637661381	0.247775699422354	0.685844963039431	0.118940123184343	0.819264302782735	1.02127619978537
Wnt1	3534.7224	4219.72075	5356.4274	7775.42525	15092.58595	10152.0336	0.0996643991624032	0.49765308820885	0.103654195858734	0.255550611141922	0.59967416356969	0.95684653137396	0.384775263430285	2.31999023551221	0.0566283562974679
Mrpl46	2200.7674	2627.3219	3325.02825	5575.7713	7963.09425	7716.01245	13.2787325110645	15.3848200467394	19.0202401872715	0.25558629632102	0.595359923783844	0.51415774548243	0.468684083454759	0.212390124515569	0.518418020312007
Rbck1	2244.8123	2679.9269	3475.51715	6934.99565	8500.5854	8245.8859	34.8265864049544	32.7894642994346	43.701030120031	0.255598829973147	0.630632844894279	0.293667219471432	0.249779520885729	-0.086956739542245	0.327478215995638
Coq10b	4307.84225	5143.0063	5104.5651	10526.12705	12603.352	9202.82495	24.9637522171769	75.2656082805485	32.529291926996	0.255646500518568	0.244822630826857	0.259832772034006	-0.193826021420039	1.59215599610892	0.381904622115774
Dus3l	2563.78415	3061.0089	4574.27705	6586.3883	8649.67285	8885.8903	16.4630021305257	14.8843682666938	19.4807324192468	0.255732435808397	0.835268944277898	0.393157999411287	0.432028762377129	-0.145429453185624	0.242820475467755
Hexb	5297.6553	6325.25015	8117.6908	26699.19115	26496.83065	28749.15015	168.610837330351	158.531229748024	146.011786098869	0.255768560798076	0.615715413719093	-0.0109762304841947	0.106723273124842	-0.0889301963054656	-0.207612438940101
Minpp1	1840.15015	2197.1175	2226.9215	6354.48865	10922.9554	5703.8121	16.3991658067845	19.7059581435398	29.6286638080494	0.25578853584555	0.27522721326409	0.781515315528708	-0.15584957922089	0.265009468272885	0.85337113552082
Gtf2h2	762.68985	910.7873	1038.05045	2376.71515	3778.16	2740.1117	13.4941013414992	11.8172958131502	17.0861155248324	0.256017674437455	0.444708156039432	0.66871479299472	0.205265699281865	-0.191428964617681	0.340495540351342
S1pr3	4116.94655	4916.68405	5115.454	16404.5602	19522.07015	14256.98035	31.2014295019394	74.4159484051353	38.4296536697907	0.256110931032314	0.313287567430592	0.251009130317197	-0.20242846712595	1.25399971664512	0.300607846744545
Mri1	8520.415	10176.1821	13619.7841	34356.39545	55878.08845	43412.95845	15.3663719052947	14.0158408275826	34.8465598992449	0.25620078662975	0.676708228046088	0.70170398599379	0.337547058834009	-0.132718280060205	1.18123966218458
S100a11	7182.19075	8580.22765	7272.8898	23261.45325	36206.4225	18444.80185	4214.68520212609	5939.91251209186	6445.94041480126	0.256591956029968	0.0181047468306605	0.638304401991705	-0.334726940983929	0.495016802726061	0.612965973167164
S100a6	7776.62085	9290.95845	10556.84355	41408.7161	48024.05375	42282.953	4222.18504531094	5175.24265245073	6443.37444832377	0.256684030141715	0.440963232812814	0.213822715938448	0.0301416647983075	0.293636699144811	0.60982662860912
Erg	2716.33475	3245.29715	3654.2953	13020.9646	16861.7761	12797.2637	4.67501046309959	6.95298743284159	3.36508847639113	0.256689299756456	0.427931939056844	0.372920179475301	-0.0250009607027799	0.572663388050187	-0.47432515657801
Il1rn	5775.77175	6900.7516	6970.4653	23460.58275	23780.9482	21408.97875	0.914053661082374	4.55099803861085	31.9116733540548	0.256739772382197	0.271241233473241	0.0195673900455517	-0.132022871687177	2.31583219577326	5.12566158740181
Dgcr14	2521.0064	3012.98685	3663.8917	8051.28755	12706.4548	9555.0279	10.7919613406608	8.17624257576421	10.7593086332924	0.257194595664506	0.539377079100385	0.658270142869242	0.247040570440888	-0.400447180906878	-0.004371708497517
Rnaset2	1584.43505	1893.82945	2114.96665	4602.80475	6466.08955	4347.64205	61.2092747116764	66.7164998405291	117.214312033518	0.257337892634791	0.416666393072903	0.490380242694632	-0.0822800797343355	0.12429332911454	0.937326557221074
Shq1	452.4014	540.8596	601.848	1307.66855	3401.10195	1177.694	1.72990650146953	0.63445090732835	1.46953865209018	0.257650744202696	0.411795778580203	1.37900533981618	-0.15103217980587	-1.4471136243872	-0.235330759201382
Arpc5	1855.9234	2218.9015	2462.03955	4545.728	7488.4907	4627.90415	104.359076965079	193.802267796087	172.805816614418	0.257708458823634	0.407716770368756	0.720163612757974	0.0258476235768779	0.893029363709418	0.727595690209863
Ccdc151	1234.90405	1476.4906	1886.2493	3294.9191	6287.09175	4084.75975	0.174583766760002	0.227782486665909	0.568688354014254	0.257773220510177	0.611121414209491	0.932149773843602	0.31000818380064	0.383737408172199	1.70371884033392
Msh2	2944.53075	3520.65055	4599.3947	6106.9661	10415.92115	7442.709	7.95469479249837	4.59004428196309	4.80050252120271	0.257804296604315	0.643406269030466	0.770262690390258	0.285371992852756	-0.793298506020638	-0.72862114153563
LOC100151767	3482.6218	4164.75775	4611.5788	8151.4307	15371.45125	11209.46495	13.8724281962754	16.6795259662226	21.8047875122959	0.258058771274039	0.405086939979649	0.915128177643259	0.459592215499399	0.265857952214401	0.652424595806485
Tfcp2	2595.8617	3104.3539	4256.7054	6769.0064	10104.94455	8455.458	5.82223284356738	2.51998407480407	7.69330039918691	0.25807951306674	0.713523724113875	0.578045419042994	0.320938821134108	-1.20815792052747	0.402030105068458
St14	469.86465	561.9236	761.10255	1152.5973	2156.38595	2321.8453	2.11160544092226	1.82831531423421	4.34492138073781	0.258128761254852	0.695845622260352	0.90372686951072	1.01038330618671	-0.207825387095239	1.04098978392001
Cdkl3	2876.86245	3440.51815	3353.14725	5451.1445	5889.65935	6643.44865	1.03015114231363	1.58508148603084	1.53329884626399	0.258129610641243	0.221019595123771	0.111625028880784	0.285373182751457	0.621700985378112	0.57378288850452
Tspyl4	1365.02325	1632.5242	1424.0936	2776.1154	2875.51695	3017.19825	2.61108111025502	1.10221135286927	3.28488763911319	0.258178853652486	0.0611184477063009	0.0507538014757412	0.120141953886666	-1.24424638178257	0.331196749412562
Cd63	8976.78585	10736.87965	16248.10435	24730.07785	50644.3904	39276.448	1124.46050636165	2254.06236083653	4203.80783392773	0.258303894793325	0.856000526504786	1.03413569717513	0.66739768283902	1.00329443839085	1.90246373054098
Nmi	7288.5434	8718.2286	8051.5954	19161.98655	22099.68395	17420.9381	15.0588758287531	17.3793073839373	30.6972367235998	0.258404509180858	0.143644153538837	0.205778602580251	-0.137424821338355	0.206756513356903	1.02749471987038
Ago2	6390.4909	7644.04955	8741.71665	18692.67465	48649.8607	23888.0084	6.13435918653159	14.0823475594976	13.3945196926852	0.258410370825869	0.451989856716191	1.37996266157796	0.353813565355413	1.19890330593905	1.12665830059283
RGD1563941	908.89905	1087.2013	1271.2708	4021.7722	7155.90335	4080.4973	13.8308957835195	9.79838919066476	26.0771299945467	0.258427115751935	0.484079408505636	0.831302534741564	0.020913620356195	-0.497278096805107	0.914890499370606
Celf3	1456.8953	1742.8094	2107.5687	4602.0669	5381.62305	4509.89945	1.12949995082084	1.60179089259096	3.70650892119797	0.25851759806131	0.532682457547224	0.225759386399343	-0.0291866877148586	0.504001614043348	1.71437677590025
Upf3b	1663.5867	1990.5428	1832.46115	6272.7318	7594.83575	5301.89365	18.8595394044719	15.5263154977075	22.9241308391015	0.258864835997549	0.139485555990769	0.2759248851764	-0.242586147728057	-0.280578933536413	0.281572593204237
Pih1d2	3473.8731	4156.80115	4605.242	8109.2803	15322.2565	11190.2721	1.38021278497303	2.47541267034256	4.76380861544186	0.258928681423642	0.406731916616598	0.917982991979917	0.464599331163559	0.84277835170545	1.78722475263061
Pcgf5	1316.62155	1575.4983	2012.82045	3407.9417	6985.70875	4928.12015	17.8589016793709	23.8618777998601	23.4038063803321	0.258967481065163	0.612377768413596	1.03550583932059	0.532136774631997	0.418064222155437	0.390099830314812
Mapk6	8944.1405	10702.79275	15538.50925	45170.6444	50058.72735	49144.80995	24.7177243379341	47.9449243710126	66.4220926790695	0.25897254143845	0.796833343372855	0.148236118386695	0.121653570233862	0.955832168043782	1.42611725058131
Zcchc7	1183.1389	1416.0218	1435.1352	5340.5259	6880.1899	3888.9059	19.1705816921773	12.6370306180771	23.3247170405968	0.259224020832599	0.278567200094082	0.365466569213845	-0.457617489814272	-0.601236606741327	0.282965466093634
Serbp1	1597.01295	1911.5809	1837.86	5361.1655	9367.5802	4464.02915	241.256691003086	304.108158291662	302.110455683917	0.259390246300027	0.202650861271547	0.805129752153174	-0.264200224044028	0.334015565402665	0.324507160310961
Kif3c	4523.5164	5414.924	7212.77545	9952.56065	16251.6679	13010.1173	3.87276948594367	2.98012220848607	8.94086379666741	0.259496387380718	0.673109808195441	0.707448125652732	0.386494306431096	-0.377994138411793	1.2070485879338
Spata7	722.26225	864.5978	1078.611	1631.9949	2642.50555	1986.2878	5.86791193659908	2.7689463046189	11.6875827417122	0.259506397280722	0.578579978993581	0.69526995279347	0.283438126126354	-1.08351014250553	0.994057453665173
Prelid1	2135.0796	2556.03275	3689.6859	5908.5126	11045.89085	7629.47815	212.234260364679	296.880605450073	404.911609681718	0.259616464022736	0.789208148662278	0.902642877237279	0.368789387038747	0.484225283190762	0.931949443606728
Rab24	2135.0796	2556.03275	3689.6859	5908.5126	11045.89085	7629.47815	39.3868516300008	37.0054812842928	58.2139032715253	0.259616464022736	0.789208148662278	0.902642877237279	0.368789387038747	-0.0899751205693278	0.563649653866391
Clasp2	1173.92085	1405.41085	1212.4568	3314.73155	2364.3673	2713.78755	7.39176209930154	7.99625030892411	15.1947867554853	0.259656801560816	0.0465982047992153	-0.487437862718254	-0.288584252407768	0.113405308908415	1.03958619804519
Max	2354.589	2818.9282	2635.5763	6073.6621	8823.06495	5921.69115	52.2734028835355	63.0643321517938	72.4531584711653	0.259671476543806	0.162643203311596	0.538713256877505	-0.0365574006499614	0.270747199531801	0.470971504340443
Myl12b	9620.6199	11518.46685	9177.7458	44268.0263	37301.37785	29520.0456	163.604216460509	162.580812258161	254.74193935221	0.259746940118994	-0.0679900079947799	-0.247036129796916	-0.584570102033917	-0.00905292936392676	0.63882656641195
Tgfbr3	482.5695	578.0091	778.8915	1689.6574	3860.4889	3113.5033	0.685521430762636	1.675050685372	3.32853335994437	0.260355470955608	0.690685638794617	1.19205281384721	0.881808057339059	1.28893107741463	2.27961295428072
Lbh	16201.1252	19413.2861	17031.51705	36238.87275	32375.3632	28846.8157	274.642009935205	256.879533754109	242.01469647441	0.260950330085851	0.0721129314610458	-0.162641701835806	-0.329126005911091	-0.0964603690065573	-0.182457662037144
Ccdc167	2895.93695	3470.5542	4038.92365	8226.97825	14922.22645	10888.6865	6.30649885534102	2.82592544063426	7.30963778895736	0.26113586727411	0.479940681663566	0.859028272442217	0.404395398032538	-1.15811589226156	0.212960624466659
Tle1	1913.54615	2293.24565	2193.5983	5049.64815	10702.4031	6190.8592	8.71978285581701	19.9800015149992	14.5855550008042	0.261142207470842	0.197050662505109	1.08368000117547	0.29395678105511	1.19619257864023	0.742176169964705
Dnaaf5	2324.08335	2785.44585	3511.33745	6374.68545	13836.41445	8240.31915	5.00259055845506	7.52040617663153	10.6781866233817	0.261246459881596	0.59535884026611	1.11804407227937	0.370346058551899	0.588135205386146	1.09391938481733
Cct3	5053.65105	6056.91	6444.95935	19576.9358	28042.7517	20852.94505	178.487387694342	245.460021964926	240.790087872406	0.261255923511241	0.350845208226781	0.518472950345103	0.0910961784320126	0.459665938261358	0.431953870859268
Gata3	2626.514	3148.0553	3853.9305	7930.1286	9631.4079	8895.9565	2.15768694012398	5.50439857119814	4.44903572345705	0.261311609575381	0.553181280521761	0.280402441990406	0.165805471721287	1.35109938010123	1.04400712399008
Stt3b	2367.34205	2837.4475	2351.29155	9501.77795	16523.83235	10217.0621	49.8135511944086	64.7774155165755	73.3774099430639	0.261325527400952	-0.00981473368121044	0.798278930400306	0.104711013770691	0.378952644755312	0.558797717596152
Qsox2	1952.2995	2340.16825	2667.7042	5587.29195	7802.39495	6731.4048	10.1665469452185	11.6012896578003	11.6977410610118	0.261437866268762	0.450424314632652	0.481767821405297	0.268758410551426	0.190455438665611	0.202400206469094
Zbtb42	5346.25755	6408.43515	8986.56025	16334.7045	30544.4729	23203.90725	3.01198277142544	1.71259241821342	4.21269055133782	0.261442774469108	0.749239667261344	0.902970988126702	0.506427401548406	-0.814531674137205	0.484028426950139
Tmco1	6930.54395	8308.5614	8820.86365	21135.821	29440.4669	21602.62975	38.8065075689882	40.4892768701392	58.3592036667096	0.261630112702226	0.347951328816249	0.478110397940306	0.0315167929642417	0.0612412748565019	0.588661595111684
Cnot10	1146.2972	1374.55485	1598.9811	2541.9375	3466.8558	2737.3593	17.9454097635265	14.1150718574064	21.7211436889395	0.261983337515877	0.480171746686413	0.447699272046437	0.106856253784436	-0.346378392552131	0.275485201862431
Adss	2720.00435	3262.26675	3150.36155	9662.7078	12684.557	8659.4114	74.2470261371471	187.493668508677	161.646653713821	0.262265794866128	0.211908449716068	0.392573694926186	-0.158158570043101	1.33643673091552	1.12243849518572
Leng1	3739.64625	4486.1615	4740.44025	10986.48545	15107.0307	11382.2477	10.1046671582081	6.54125689046533	11.4163712751187	0.262579752258656	0.342119244512759	0.459490179951475	0.0510555353420941	-0.627382022306844	0.176082358018423
Hcfc1r1	2968.4013	3561.9397	4881.20135	12155.29025	21680.1386	14132.57825	248.994212472208	270.072808267033	361.012044006271	0.26297694931842	0.717550120286058	0.834789636635907	0.217440341845142	0.117236183112119	0.535934759575065
LOC100302465	11908.2848	14289.6525	12544.90575	11968.42085	33377.1294	15373.40235	0.136338632409007	1.79660289993543	1.0135963970382	0.263005202202438	0.0751360010330462	1.47962706980117	0.361203677805461	3.72000524576886	2.89421697945301
Tmem95	3066.82715	3680.3683	4712.7102	6007.7687	9054.84215	8010.5048	0.134441658852972	0.260360290290154	0.191952795722834	0.263103289272642	0.6198101111332	0.591860221435093	0.41506389023075	0.953529178841846	0.513771323628421
Tgfbr2	2796.24125	3355.8228	3939.3684	13665.72235	16793.56835	15900.70725	28.1928025388016	25.2251429715584	40.00331082832	0.263177701283634	0.494475503727591	0.297347090592204	0.218529216174794	-0.160464451549712	0.50479251010862
Enpep	1010.8258	1213.11745	1411.40325	2196.8766	3703.1749	2727.42495	5.13309621098426	4.41211558884016	28.4275815554907	0.263184841399768	0.481595844402261	0.753308854325084	0.312085663837735	-0.218358714391617	2.46939016184842
Ppan	2128.6065	2554.6256	2978.2185	5433.2779	10273.3138	6126.4668	27.3554826249539	51.7888171206116	36.0360840632697	0.263202594717123	0.484540328676973	0.919006873411984	0.173232456310455	0.920810598054147	0.39761223718253
Ubap2	3221.7444	3866.8169	3865.1608	11574.6977	17739.10385	12087.4149	34.3020380528309	43.770045724209	42.8692561091632	0.263304411036037	0.262686393916367	0.615958614267813	0.0625312179559216	0.351649594529129	0.321649086382311
Thoc6	2956.45305	3548.45205	4853.58165	12117.0469	21664.494	14110.8387	27.9566923261363	91.699438396927	38.8271279019508	0.263322444886034	0.715182395534883	0.838294405194087	0.219765603391247	1.71371921872966	0.4738713134912
Pde4a	3418.2169	4103.6839	5186.1732	7442.08665	13293.99305	10508.32155	4.93280514484537	2.67047167169121	9.70519586534571	0.263675661920182	0.601426443065501	0.836995411459743	0.497753158772383	-0.885313719037071	0.976349029704251
Nt5dc2	3209.3888	3853.2246	4954.14	8683.1019	10684.3756	10300.6084	43.7546207403624	38.3118995859489	52.949160607714	0.263767706606037	0.626336063692712	0.299220178966669	0.246447132237348	-0.191642822467428	0.275172431738134
